Link,Name,Brand,DiscountedPrice,DiscountPercentage,SoldQuantity,BatteryCapacity,FrontCamera,BackCamera,GPU,ChargingPort,RAM,Resolution,ROM,ScreenSize,WarrantyDuration,Rating,NumberOfReview,Description,Platform
https://cellphones.com.vn/dien-thoai-oppo-reno12-5g-12gb-512gb.html,OPPO Reno12 5G (12GB 512GB),OPPO,16.090.000đ,NaN,NaN,5000mAh,32MP,"50MP + OIS
Camera góc rộng: 8MP
Camera xóa phông: 2MP",NaN,NaN,12 GB,NaN,512 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Màn hình rộng với độ phân giải Full HD+ cho hình ảnh sắc nét, màu sắc rực rỡ và độ tương phản cao, mang đến trải nghiệm xem phim, chơi game và đọc sách tuyệt vời.
Thiết kế OPPO Reno 12 mỏng nhẹ dễ dàng mang theo bên mình, đồng thời vẫn đảm bảo độ bền bỉ và chắc chắn.
Hỗ trợ sạc nhanh trên OPPO Reno12 5G lên đến 67W - Sạc nhanh chóng và hiệu quả, giúp bạn tiết kiệm thời gian.
Hệ điều hành mới nhất mang đến nhiều tính năng mới và cải tiến.",CellphoneS
https://cellphones.com.vn/zte-nubia-z60-ultra.html,ZTE Nubia Z60 Ultra,ZTE,Giá Liên Hệ,NaN,NaN,6000 mAh,Camera góc rộng: 12 MP,"Camera chính: 50MP,
Tele kính viễn vọng: 64 MP, f/3.3, PDAF, OIS, 3.3x optical zoom (vs. 26mm cam)
Camera góc siêu rộng: 50MP,, f/1.8, AF",1x3.3 GHz Cortex-X4 & 3x3.2 GHz Cortex-A720 & 2x3.0 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520,NaN,8 GB,1116 x 2480 pixels,256 GB,6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/infinix-note-30-pro.html,Infinix Note 30 Pro,Điện thoại Infinix,Giá Liên Hệ,NaN,NaN,5.000 mAh,"Camera góc rộng: 16 MP, f/2.0","Camera góc rộng: 108 MP, PDAF
Camera đo độ sâu: 2 MP, f/2.4",2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55,NaN,8GB + Mở rộng 8GB,1080x2460 pixels,256 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-samsung-galaxy-a56-12gb-256gb.html,Samsung A56 5G 12GB - 256GB,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12 GB,NaN,256 GB,NaN,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/xiaomi-poco-f4-gt.html,Xiaomi Poco F4 GT,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,Li-Po 4700 mAh không thể tháo rời,20 MP,"64 MP, f/1.9, 26mm (Rộng), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 120˚ (Siêu rộng)
2 MP, f/2.4, (macro)",Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),NaN,8 GB,1080 x 2400 pixels (FullHD+),128 GB,6.66 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/huawei-p50-pro.html,Huawei P50 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Bảo hành chính hãng 12 tháng tại trung tâm bảo hành ủy quyền, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX. (xem chi tiết)",5.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/huawei-nova-10.html,Huawei Nova 10,Huawei,Giá Liên Hệ,NaN,NaN,4000 mAh,"Camera góc siêu rộng: 60 MP, f/2.4, 100˚","Camera góc rộng: 50 MP, f/1.9, 27mm, PDAF
Camera siêu rộng: 8 MP, f/2.2, 112˚
Camera góc sâu: 2 MP, f/2.4","4x2,4 GHz Kryo 670 & 4x1,8 GHz Kryo 670",NaN,8 GB,1080 x 2400 pixels (FullHD+),128 GB,6.66 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/huawei-p60-art.html,huawei p60 art,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5100 mAh,"Camera góc rộng: 13 MP, f/2.4","Camera góc rộng:48 MP, f/1.4, OIS
Camera góc siêu rộng: 40 MP, f/2.2
Camera Telephoto: 48 MP, f/2.1, OIS",1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510,NaN,12 GB,NaN,512 GB,6.67 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-nubia-red-magic-10.html,Nubia Red Magic 10,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8 GB,1116 x 2480 pixels,256 GB,NaN,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-vivo-qioo-z9x.html,vivo iQOO Z9x,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,6000 mAh,8MP,"Cảm biến chính 50MP
Máy ảnh độ sâu 2MP",NaN,NaN,8 GB,NaN,128 GB,6.72 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Chip Snapdragon 6 Gen 1 cho khả năng xử lý mượt mà mọi tác vụ, từ lướt web, xem video đến chơi game nặng.
vivo iQOO Z9x có màn hình siêu mượt, tần số quét 120Hz cho hình ảnh cực kỳ mượt mà, trải nghiệm chơi game và xem phim cực đã.
Công nghệ sạc nhanh 40W giúp bạn sạc đầy pin chỉ trong 19 phút, không còn lo lắng về thời gian sạc.
Dung lượng RAM lên tới 12GB và bộ nhớ trong lên tới 512GB cho khả năng lưu trữ thoải mái.",CellphoneS
https://cellphones.com.vn/xiaomi-civi-1s.html,Xiaomi Civi 1S,NaN,Giá Liên Hệ,NaN,NaN,4500 mAh,"Camera góc rộng: 32MP, 24mm, 0,8µm, AF","Camera góc rộng: 64MP, f/1.8, 26mm, 1 / 1.97 "", 0,7µm, PDAF
Camera siêu rộng: 8MP, f/2.2, 120˚, 1 / 4.0"", 1,12µm
Camera macro: 2MP, f/2.4","1x2,5 GHz Cortex-A78 & 3x2,4 GHz Cortex-A78 & 4x1,9 GHz Cortex-A55",NaN,8 GB,1080 x 2400 pixels (FullHD+),128 GB,6.55 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/huawei-nova-11i.html,Huawei Nova 11i,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,"5,000 mAh","16 MP, f/2.2","Cảm biến chính: 48 MP, f/1.8
Camera phụ: 2 MP, f/2.4",4 × Cortex-A73 Based 2.4 GHz + 4 × Cortex-A53 Based 1.9 GHz,NaN,8 GB,1080 x 2388 pixels,"128 GB",6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/samsung-galaxy-m54.html,Samsung Galaxy M54 5G,Samsung,Giá Liên Hệ,NaN,NaN,6.000 mAh,"Camera góc rộng: 32MP, f/2.2, 26mm, 1/2.8"", 0.8µm","Camera góc rộng: 108MP, f/1.8, PDAF, OIS
Camera góc siêu rộng: 8MP, f/2.2, 1/4"", 1.12µm
Camera macro: 2 MP, f/2.4",4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55,NaN,8 GB,1080 x 2400 pixels (FullHD+),256 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Khám phá trải nghiệm xem đỉnh cao - Màn hình 6.7"""" đi kèm công nghệ Super AMOLED+ và tần số quét 120Hz
Chụp ảnh sắc nét và ổn định với máy ảnh nhiều ống kính lên đến 108MP - Thoả sức chụp zoom xa, chân dung
Duy trì thời lượng pin lâu dài - Pin 6000mAh và hỗ trợ Sạc siêu nhanh
Hiệu năng mạnh mẽ, xử lí mượt mà - Chip Exynos 1380, kết hợp với 8 GB RAM ",CellphoneS
https://cellphones.com.vn/vivo-x90-pro-plus.html,Vivo X90 Pro Plus,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,4700 mAh,"Camera góc rộng: 32MP, f/2.5, 24mm, 1/2.8"", 0.8µm","Camera góc rộng: 50.3MP, f/1.8, 23mm, 1.6µm, Dual Pixel PDAF, Laser AF, OIS
Tele kính tiềm vọng: 64MP, f/3.5, 90mm, 0.7µm, PDAF, OIS, 3.5x optical zoom
Camera chụp xa: 50MP, f/1.6, 50mm, 0,7µm, AF, zoom quang 2x, OIS 48
Camera góc siêu rộng:",1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510,NaN,12 GB,1440 x 3200 pixels (QHD+),256 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/asus-rog-phone-8-ultimate.html,Asus Rog Phone 8 ultimate,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,6.000 mAh,24 MP,Độ phân giải 64 MP + 13 MP + 5 MP + 2 MP,NaN,NaN,16 GB,1080 x 2400 pixels (FullHD+),512 GB,6.81 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/honor-90.html,Honor 90,Honor,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera góc siêu rộng: 50 MP, f/2.4, 100˚","Camera góc rộng: 200 MP, f/1.9, 1/1.4"", 0.56µm, PDAF
Camera góc siêu rộng: 12 MP, f/2.2, 112˚ , AF
Camera đo độ sâu: 2 MP, f/2.4",1x2.5 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510,NaN,12 GB,NaN,256 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-oneplus-ace-3-pro.html,OnePlus Ace 3 Pro,OnePlus,Giá Liên Hệ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/realme-10-pro-plus.html,realme 10 Pro Plus,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5.000 mAh,"Camera góc rộng: 16MP, f/2.4, 27mm, 1 / 3.09 "", 1.0µm","Camera góc rộng: 108 MP, PDAF, OIS
Camera góc siêu rộng: 8MP
Camera góc sâu: 2MP, f/2.4","2x2,6 GHz Cortex-A78 & 6x2,0 GHz Cortex-A55",NaN,6 GB,1080 x 2400 pixels (FullHD+),64 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/oneplus-ace-2-pro.html,Oneplus Ace 2 Pro,Chuẩn NFC,Giá Liên Hệ,NaN,NaN,"5,000 mAh",16MP,"Camera chính 50 MP
Camera góc siêu rộng 8MP
Camera macro 2 MP",NaN,NaN,16 GB,NaN,"NaN",6.74 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,2 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/realme-narzo-50.html,realme Narzo 50,Điện thoại chụp ảnh/quay phim đẹp,Giá Liên Hệ,NaN,NaN,Li-Po 5000 mAh,"Camera góc rộng: 16 MP, f/2.1","Camera góc rộng: 50 MP, f/1.8, PDAF
Camera Macro: 2 MP, f/2.4
Camera góc sâu: 2 MP, f/2.4","2x2,05 GHz Cortex-A76 & 6x2,0 GHz Cortex-A55",NaN,4 GB,1080 x 2412 pixels,64 GB,6.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/oneplus-nord-n300.html,Oneplus Nord N300,Chuẩn NFC,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera góc rộng: 16 MP, f/2.0","Camera góc rộng: 48 MP, f/1.8, PDAF
Camera góc sâu: 2 MP, f/2.4","2x2,4 GHz Cortex-A76 & 6x2,0 GHz Cortex-A55",NaN,4 GB,720 x 1612 (HD+),64 GB,6.56 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-huawei-mate-xt-ultimate.html,Huawei Mate XT Ultimate,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5600 mAh,8 MP,50 MP + 12 MP + 12 MP,NaN,NaN,16 GB,NaN,256 GB,10.2 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Thiết kế gập ba độc đáo, cho phép mở rộng màn hình từ 6,4 inch lên đến 10,2 inch, mang lại trải nghiệm linh hoạt giữa chế độ điện thoại và máy tính bảng.
Màn hình OLED, tần số quét 120Hz và hỗ trợ hiển thị 10 tỷ màu, đảm bảo hình ảnh sắc nét và màu sắc sống động trong mọi chế độ sử dụng.
Trang bị vi xử lý Kirin 9010, Mate XT Ultimate đáp ứng mượt mà các tác vụ đa nhiệm và yêu cầu hiệu năng cao. 
Viên pin 5600mAh hỗ trợ sạc nhanh có dây 66W đảm bảo thời gian sử dụng dài và tiện lợi trong việc sạc pin.",CellphoneS
https://cellphones.com.vn/oppo-reno11-pro.html,OPPO Reno11 Pro 5G,Tin đồn - Mới ra,16.090.000đ,NaN,NaN,4600 mAh,32MP;,50MP; 8MP; 32MP;,2.6 GHz,NaN,12 GB,1080 x 2412 pixels,512 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Chipset Snapdragon 8+ giúp đem lại hiệu suất mạnh mẽ với vi xử lý đa nhân và tốc độ xử lý ấn tượng.
Camera chính của Reno11 Pro 5G 50MP, hỗ trợ OIS, camera trước 32MP, hỗ trợ selfie chân thực.
Pin Reno11 Pro 5G có dung lượng 4,700mAh, hỗ trợ sạc nhanh 80W giúp chơi game, xem phim nhiều giờ vẫn còn pin.
Thiết kế của OPPO Reno11 Pro 5G mang đến một vẻ ngoài thanh lịch và hiện đại.",CellphoneS
https://cellphones.com.vn/vivo-y66.html,Vivo Y66,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,3000 mAh,"16MP, f/2.0","13MP, f/2.2",Octa-core 64-bit,NaN,3 GB,720 x 1280 pixels,32 GB,5.5 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-realme-gt6-pro.html,realme GT6 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8 GB,NaN,256 GB,NaN,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,2 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/samsung-galaxy-z-flip-5-line-friends.html,Samsung Galaxy Z Flip5 512GB Line Friends - Chỉ có tại CellphoneS,Samsung,Giá Liên Hệ,NaN,NaN,3700 mAh,"10MP, F2.4, 1.22μm","Camera siêu rộng: 12MP, F2.2, 123°, 1.12 μm, FF
Camera chính: 12MP, F1.8, Dual Pixel, 1.8μm, OIS","1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",NaN,8 GB,1080 x 2640 pixels,512 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Nhập hội có ""Gấu"" với bộ sưu tập Line Friends cực đáng yêu và khác biệt bao gồm ốp lưng và phụ kiện trang trí
Thiết kế thu hút ánh nhìn - Gập không kẽ hỡ, dẫn đầu công nghệ bản lề Flex
Tuyệt tác selfie thoả sức sáng tạo - Camera sau hỗ trợ AI xử lí cực sắc nét ngay cả trên màn hình ngoài
Bền bỉ bất chấp mọi tình huống - Đạt chuẩn kháng bụi và nước IP68 cùng chất liệu nhôm Armor Aluminum giúp hạn chế cong và xước",CellphoneS
https://cellphones.com.vn/dien-thoai-huawei-pura-70.html,Huawei Pura 70,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,NaN,8MP,"Camera chính: 50MP
Ống kính khẩu độ thay đổi f/1.4 - 4.0
Camera góc siêu rộng: 13MP
Camera tele: 12MP",NaN,NaN,NaN,NaN,NaN,6.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/xiaomi-black-shark-6-pro.html,Xiaomi Black Shark 6 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5.000 mAh,NaN,64 MP,NaN,NaN,NaN,NaN,NaN,NaN,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/motorola-edge-plus.html,Motorola Edge plus,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera góc rộng: 25 MP, f/2.0, 0.9µm","Camera góc rộng: 108 MP, f/1.8, 1/1.33"", 0.8µm, PDAF, OIS
Camera Tele: 8 MP, f/2.4, 81mm, 3x optical zoom, PDAF, OIS
Camera góc siêu rộng: 16 MP, f/2.2, 13mm, 1.0µm, AF",1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55,NaN,12 GB,1080 x 2340 pixels (FullHD+),256 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-vivo-v30-pro.html,vivo V30 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,"50MP, f/2.0, 92° FOV, 5P","Camera chính: 50 MP VCS, OIS, f/1.88, 84° FOV
Camera chân dung chuyên nghiệp: 50 MP, AF, f/1.85, 47.6° FOV
Camera góc siêu rộng: 50MP, AF",1 × A78 3.1GHz + 3 × A78 3.0GHz + 4 × A55 2.0GHz,NaN,12 GB,2800 × 1260 pixels,512 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-honor-200.html,Honor 200,Hãng khác,Giá Liên Hệ,NaN,NaN,5200 mAh,50MP,"Cảm biến IMX906 kích thước 1/1.56 inch với khẩu độ f/1.95 và cũng hỗ trợ OIS
Camera telephoto 50MP với khả năng zoom quang học 2.5x, khẩu độ f/2.4 và hỗ trợ OIS
Ống kính siêu rộng 12MP",NaN,NaN,12 GB,NaN,256 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Honor 200 sở hữu thiết kế sang trọng, cao cấp với mặt lưng kính cường lực bóng bẩy và khung viền kim loại chắc chắn.
Sử dụng thoải mái cả ngày dài với pin dung lượng lớn 5200mAh và sạc nhanh 100W, cho bạn sạc đầy pin trong vòng vài phút để tiếp tục sử dụng.
Khả năng xử lý đa nhiệm mượt mà, chơi game cấu hình cao và làm việc đồ họa chuyên nghiệp với chip Snapdragon 7 Gen 3.
Trải nghiệm hình ảnh sống động, mượt mà và sắc nét với màn hình OLED 6.78 inch cùng tần số quét 120Hz",CellphoneS
https://cellphones.com.vn/htc-wildfire-e3-lite.html,HTC Wildfire E3 Lite,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,"5 MP, f/2.0","Camera chính: 13 MP
Camera đo chiều sâu: 2 MP, f/2.2",4x A55 1.6 GHz + 4x A55 1.2 GHz,NaN,3 GB,720 x 1600 pixel,32 GB,6.5 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/honor-90-pro.html,Honor 90 Pro,Hãng khác,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera góc siêu rộng: 50 MP, f/2.4, 100˚
Camera đo chiều sâu: 2 MP, f/2.4","Camera góc rộng: 200 MP, f/1.9, 1/1.4"", 0.56µm, PDAF
Camera chụp xa: 32 MP, f/2.4, PDAF, OIS, 2.5x optical zoom
Camera góc siêu rộng: 12 MP, f/2.2, 112˚, AF",1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510,NaN,12 GB,NaN,256 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/honor-x7.html,Honor X7,Honor,Giá Liên Hệ,NaN,NaN,5.000 mAh,8.0 MP,"Camera chính 48 MP
Camera góc rộng: 5 MP
Camera macro: 2 MP
Camera hỗ trợ đo độ sâu: 2 MP",NaN,NaN,4 GB,720 x 1612 (HD+),128 GB,6.74 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/google-pixel-6-a.html,Google Pixel 6a,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,4410 mAh,"Camera góc rộng: 8MP, f/2.0, 24mm, 1.12µm","Camera góc rộng: 12,2MP, f/1.7, 27mm, 1 / 2.55 "", 1.4µm, PDAF pixel kép, OIS
Camera góc siêu rộng: 12MP, f/2.2, 17mm, 114˚, 1.25µm","2x2,80 GHz Cortex-X1 & 2x2,25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55",NaN,6 GB,1080 x 2400 pixels (FullHD+),128 GB,6.1 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-64gb.html,Samsung Galaxy A06 4GB 64GB,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,8 MP,Chính 50 MP & Phụ 2 MP,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,NaN,4 GB,720 x 1600 pixel,64 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Samsung A06 sở hữu màn hình PLS TFT LCD, độ phân giải HD+, cho trải nghiệm hình ảnh rộng rãi, màu sắc rực rỡ và chi tiết rõ ràng.
Trang bị vi xử lý MediaTek Helio G85, RAM 4GB và bộ nhớ trong 64GB, cho hiệu năng ổn định, đáp ứng tốt các tác vụ cơ bản.
Galaxy A06 sở hữu hệ thống camera kép với camera chính 50MP và camera macro 2MP, cho khả năng chụp ảnh rõ nét, chi tiết
Pin dung lượng 5000mAh, cho thời gian sử dụng lâu dài, đáp ứng nhu cầu sử dụng cả ngày của bạn.",CellphoneS
https://cellphones.com.vn/huawei-mate-50-pro.html,Huawei Mate 50 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,Li-Po 4700 mAh,"Camera góc siêu rộng: 13 MP, f/2.4, 18mm","Camera góc rộng: 50 MP, f/1.4, PDAF, Laser AF, OIS
64 MP, f/3.5, PDAF, OIS, zoom quang 3,5x
Camera góc siêu rộng: 13 MP, f / 2.2, 120˚, PDAF","1x3,19 GHz Cortex-X2 & 3x2,75 GHz Cortex-A710 & 4x2,0 GHz Cortex-A510",NaN,8 GB,NaN,256 GB,6.73 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/honor-x8a.html,Honor X8A,Hãng khác,Giá Liên Hệ,NaN,NaN,4500 mAh,"16 MP, ƒ/2.5","Camera góc rộng: 100.0 MP, f/1.9
Camera góc siêu rộng: 5.0 MP, ƒ/2.2
Camera Macro: 2.0 MP, ƒ/2.4",2 x Cortex A75 2.0 GHz + 6 x Cortex A55 1.8 GHz,NaN,8 GB,1080 x 2376 pixels (FullHD+),128 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-vivo-y200-pro.html,vivo Y200 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,"5,000 mAh",16MP,"64 MP
Cảm biến xóa phông 2 MP",NaN,NaN,8 GB,NaN,"128 GB",6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Vi xử lý Snapdragon 695 5G 8 nhân, mang đến hiệu năng vượt trội để xử lý đa nhiệm, chơi game và các tác vụ nặng khác một cách mượt mà.
Vivo Y200 Pro có tần số quét 90Hz, độ phân giải Full HD+ cho trải nghiệm hình ảnh rực rỡ, sắc nét và mượt mà.
Camera chuyên nghiệp cho khả năng chụp ảnh với độ chi tiết cao, cùng camera trước 16MP đáp ứng tốt nhu cầu selfie và video call.
Viên pin 5000mAh kết hợp với công nghệ sạc nhanh 44W cho thời gian sử dụng lâu dài và sạc nhanh chóng.",CellphoneS
https://cellphones.com.vn/dien-thoai-samsung-galaxy-tab-s10-fe-5g.html,Samsung Galaxy Tab S10 FE 5G,Samsung,Giá Liên Hệ,NaN,NaN,"8,000 mAh",12.0 MP,13.0 MP,"2.9GHz,2.6GHz,1.9GHz",NaN,8 GB,2304 x 1440 pixels,"128 GB",10.9 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Kết nối 5G siêu tốc cùng màn hình LCD TFT 10.9 inch sắc nét, độ phân giải WUXGA+ (2304 x 1440).
Chip Exynos 1580 kết hợp RAM 8GB, bộ nhớ trong 128GB, hỗ trợ mở rộng qua thẻ nhớ tối đa 2TB.
Pin bền bỉ 8,000mAh, sạc nhanh 45W, đáp ứng nhu cầu làm việc và giải trí liên tục.
Vỏ nhôm Armor Aluminum bền chắc, khả năng chống nước IP68, thiết kế mỏng nhẹ chỉ 497g.",CellphoneS
https://cellphones.com.vn/vivo-x-note.html,vivo X Note,X Series,Giá Liên Hệ,NaN,NaN,Li-Po 5000 mAh (Không thể tháo rời),"16 MP, f/2.5, (Rộng)","50 MP, f/1.6, (Rộng), 1/1.31"", 1.2µm, PDAF, Laser AF, OIS
8 MP, f/3.4, 125mm, PDAF, OIS, 5x zoom quang học
12 MP, f/2.0, 47mm (telephoto), 1/2.93"", 1.2µm, PDAF, 2x zoom quang học
48 MP, f/2.2, 14mm, 114˚ (Siêu rộng), 1/2.0"", 0.8µm",Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),NaN,8 GB,1440 x 3080 pixels,256 GB,7.0 inches,Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. (xem chi tiết),5.0/5,1 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/xiaomi-mi-mix-fold-2.html,Xiaomi Mi MIX Fold 2,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,Li-Po 5020 mAh,"20 MP, 27mm, 1/3.4","Camera chính: 108 MP, f/1.8, dual pixel PDAF
Camera tele/cận cảnh: 8 MP, PDAF, 3x optical zoom
Camera góc siêu rộng: 13 MP, f/2.4",1x2.84 GHz Kryo 680 & 3x2.42 GHz Kryo 680 & 4x1.80 GHz Kryo 680,NaN,12 GB,NaN,256 GB,8.01 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
