Link,Name,DiscountedPrice,DiscountPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
https://cellphones.com.vn/laptop-msi-modern-15-b7m-238vn.html,Laptop MSI Modern 15 B7M-238VN,12.790.000đ,Giảm 25%,MSI,4.5/5,4 đánh giá,"Trang bị màn hình viền siêu mỏng, trọng lượng chị 1.75kg thích hợp mang theo bên mình
CPU R7 7730U giúp bạn dễ dàng xử lý tốt các tác vụ văn phòng cùng chỉnh ảnh nhẹ
Màn hình 15.6 inch Full HD giúp chất lượng hình ảnh hiển thị tốt và chân thật
Trang bị nhiều cổng kết nối giúp quá trình xuất/nhập dữ liệu trở nên dễ dàng, nhanh chóng
RAM 16GB cùng ổ cứng SSD 512GB giúp lưu trữ dữ liệu tốt nhưng không bị lag trong quá trình sử dụng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",AMD Radeon Graphics,"AMD Ryzen 7 7730U (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",16GB,512 GB SSD,39.3Whr 3 Cell,15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1 x HDMI
1 x Jack 3.5 mm
1 x Type C
1 x USB 3.2
2 x USB 2.0"
https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-24gb-512gb-2025-sac-70w.html,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,37.490.000đ,Giảm 1%,Mac,NaN,NaN,"MacBook Air 13 M4 2025 sở hữu thiết kế siêu mỏng nhẹ với màu sắc sang trọng, độ dày chỉ 1.13 cm và trọng lượng 1.24 kg.
Máy được trang bị chip M4 thế hệ mới nhất của Apple với 10 CPU và 10 GPU, mang lại hiệu năng xử lý mạnh mẽ và khả năng đồ họa ấn tượng.
RAM 24GB và ổ cứng SSD 512GB giúp đa nhiệm mượt mà, khởi động nhanh chóng và lưu trữ đủ dùng cho công việc hàng ngày.
Màn hình Liquid Retina 13.6 inch với độ phân giải 2560x1664 pixels cho hình ảnh sắc nét, màu sắc chân thực và độ sáng cao lên đến 500 nits.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,24GB,512GB,"Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 53.8 watt‑giờ tích hợp",13.6 inches,macOS,2560 x 1664 pixels,"Cổng sạc MagSafe 3
Jack cắm tai nghe 3.5 mm
Hai cổng Thunderbolt 4 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-lenovo-yoga-duet-7-13itl6-82ma009lph.html,Laptop Lenovo Yoga Duet 7 13ITL6 82MA009LPH,20.990.000đ,Giảm 30%,Lenovo,NaN,NaN,"Laptop Lenovo Yoga Duet 7 13ITL6 là một thiết bị 2 trong 1 linh hoạt, lý tưởng cho cả công việc và giải trí.
Với bộ vi xử lý Intel Core i7-1165G7, máy mang lại hiệu suất mạnh mẽ cho các tác vụ đa nhiệm.
Màn hình 13.0 inch 2K với tính năng cảm ứng cho hình ảnh sắc nét và trải nghiệm tương tác trực quan.
Đi kèm với bút, người dùng có thể dễ dàng ghi chú và thiết kế sáng tạo.
Máy cũng cài sẵn Windows 11 và bộ ứng dụng Office, đáp ứng nhu cầu học tập và làm việc hiệu quả.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Đồ họa Intel Iris Xe tích hợp hoạt động như đồ họa UHD,"Intel Core i7-1165G7 (4 lõi / 8 luồng, 2.8 / 4.7GHz, 12MB)",16GB,1TB SSD M.2 2242 PCIe 3.0x4 NVMe,65W USB-C (3-pin),13 inches,"Windows 11 Home Single Language, English Office Home & Student 2021",2160 x 1350 pixels,"1x USB-C 3.2 Gen 1 (truyền dữ liệu và Luôn bật)
1x USB-C 3.2 Gen 1 (truyền dữ liệu và Power Delivery 3.0)
1x Thunderbolt 4 / USB4 40Gbps (truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4)
1x giắc cắm kết hợp tai nghe / micrô (3.5 mm)"
https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ma-pz142w.html,Laptop ASUS Zenbook DUO UX8406MA-PZ142W,54.990.000đ,Giảm 8%,Laptop AI,NaN,NaN,"Máy có thiết kế gọn nhẹ với trọng lượng chỉ 1.65kg, cùng lớp vỏ màu xám sang trọng và thanh lịch.
Màn hình chính OLED 14.0 inch độ phân giải 3K sắc nét và màn hình phụ ScreenPad Plus 12.6 inch cho khả năng đa nhiệm ấn tượng.
Máy được trang bị vi xử lý Intel Core U9, RAM 32GB và ổ cứng SSD 1TB PCIe cho hiệu năng xử lý nhanh chóng và mượt mà.
Máy còn đi kèm bút và túi đựng giúp bạn dễ dàng mang theo và sử dụng mọi lúc mọi nơi.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 9 Processor 185H 2.3 GHz (24MB Cache, up to 5.1 GHz, 16 lõi, 22 luồng)",32GB,1TB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 4S1P, 4-cell Li-ion",14 inches,Windows 11 Home,2880 x 1800 pixels,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 (Hiển thị / Sạc)
1x HDMI 2.1 TMDS
1x 3.5mm Combo Audio Jack"
https://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk389w.html,Laptop ASUS Vivobook 14 X1404ZA-NK389W,15.490.000đ,Giảm 14%,ASUS,NaN,NaN,"Thiết kế màu bạc sang trọng, thanh lịch với kiểu dáng mỏng nhẹ dễ dàng mang theo
RAM 16GB DDR4 hỗ trợ đa nhiệm mượt mà, chạy nhiều ứng dụng cùng lúc
Ổ cứng SSD PCIe 512GB tốc độ cao giúp khởi động máy và truy cập dữ liệu nhanh chóng
Vi xử lý Intel Core i7-1255U thế hệ 12 mới nhất cho hiệu năng đa nhiệm ấn tượng","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i7-1255U (1.7 GHz, 12M Cache, up to 4.7 GHz, 10 lõi)",16GB,512GB M.2 NVMe PCIe 3.0 SSD,"42WHrs, 3S1P, 3-cell Li-ion",14 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 3.2 Gen 1 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in"
https://cellphones.com.vn/macbook-air-13-inch-m3-24gb-256gb-2024-sac-30w.html,MacBook Air M3 13 inch 2024 8CPU 10GPU 24GB - 256GB sạc 30W | Chính hãng Apple Việt Nam,31.990.000đ,Giảm 3%,Mac,NaN,NaN,"Sức mạnh xử lý hàng đầu trên chip Apple M3 - Cân tốt mọi tác vụ từ đồ hoạ đến lập trình
Màn hình Liquid Retina 13,6 inch - Màu sắc hiển thị rực rỡ, sắc nét
Camera FaceTime HD 1080p - Đàm thoại, hội họp mọi lúc mọi nơi
Hỗ trợ sạc 30W - Nhanh chóng nạp đầy pin khi bạn cần","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",GPU 10 Lõi,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",24GB,256GB SSD,NaN,13.6 inches,MacOS,NaN,"Cổng sạc MagSafe 3
Hai cổng Thunderbolt / USB 4"
https://cellphones.com.vn/mac-mini-m2-pro-2023.html,Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 16GB - 512GB) | Chính hãng Apple Việt Nam,17.990.000đ,Giảm 49%,Mac,NaN,NaN,"Hiệu suất vượt trội với con chip M2 Pro - Xử lý mượt mà các tác vụ như render video, lập trình hay làm văn phòng
Kích thước nhỏ gọn chỉ 19.7 x 19.7 x 3.58 cm - Dễ dàng mang theo mọi lúc mọi nơi
Hệ điều hành macOS Ventura - Tối ưu tốt cho hơn 15000 ứng dụng
Tốc độ khởi động nhanh chóng với SSD 512GB
Hỗ trợ chuẩn Wifi 6E mới nhất cho tốc độ kết nối đến 2.4Gbps","Mới, đầy đủ phụ kiện từ nhà sản xuất",16 nhân GPU,Apple M2 Pro 10 nhân,16GB,512GB,NaN,NaN,macOS,NaN,"Thunderbolt 4
2 x USB‑A ports
HDMI
Wi‑Fi 6E
Cổng 3.5mm"
https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607jv-n3199w.html,Laptop ASUS TUF Gaming F16 FX607JV-N3199W,29.490.000đ,Giảm 11%,Laptop AI,NaN,NaN,"Cỗ máy mạnh mẽ dành cho game thủ với bộ vi xử lý Intel Core i7-13650HX, cung cấp hiệu suất vượt trội cho mọi tác vụ từ chơi game đến xử lý đồ họa.
RAM 16GB đảm bảo khả năng đa nhiệm mượt mà, cho phép người dùng chạy nhiều ứng dụng cùng lúc.
Ổ cứng 512GB PCIe mang lại tốc độ truy xuất dữ liệu nhanh chóng và không gian lưu trữ đủ lớn cho trò chơi và tài liệu.
Card đồ họa NVIDIA RTX 4060 8GB hỗ trợ đồ họa chất lượng cao, giúp trải nghiệm chơi game trở nên sống động và chân thực.
Màn hình 16.0 inch WUXGA với tần số quét 165Hz mang đến hình ảnh sắc nét và mượt mà, hoàn hảo cho cả game và giải trí.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 4060 8GB GDDR6 (233 AI TOPs)
Intel UHD Graphics","Intel Core i7-13650HX 2.6 GHz 24M Cache, up to 4.9 GHz, 14 lõi: 6 P-cores and 8 E-cores)",16GB,"512GB PCIe 4.0 NVMe M.2 SSD (2 khe cắm M.2 hỗ trợ SATA hoặc NVMe, nâng cấp tối đa 2TB)","90WHrs, 4S1P, 4-cell Li-ion",16 inches,Windows 11 Home,1920 x 1200 pixels (WUXGA),"1x RJ45 LAN
1x Thunderbolt 4 hỗ trợ DisplayPort (40Gbps)
1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cung cấp điện / G-SYNC (10Gbps)
2x USB 3.2 Gen 1 Type-A (5Gbps)
1x HDMI 2.1 FRL
1x Giắc cắm âm thanh kết hợp 3.5mm"
https://cellphones.com.vn/macbook-pro-16-inch-m3-max-2023-36gb-1tb.html,MacBook Pro 16 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam,77.990.000đ,Giảm 13%,Mac,NaN,NaN,"Với chip M3 Max, mọi tác vụ từ dựng phim 8K đến thiết kế 3D đều diễn ra mượt mà.
Bộ nhớ RAM 36GB đảm bảo khả năng đa nhiệm siêu việt, xử lý cùng lúc nhiều ứng dụng nặng.
Ổ cứng SSD 1TB cho tốc độ truy xuất dữ liệu cực nhanh và không gian lưu trữ rộng rãi.
Màn hình Liquid Retina XDR 16 inch mang đến trải nghiệm hình ảnh tuyệt đẹp, sống động.
Thiết kế sang trọng, bền bỉ với khung máy nhôm nguyên khối.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","30 nhân
Neural Engine 16 nhân",Apple M3 Max 14 nhân,36GB,1TB,"Pin Li-Po 72,4 watt-giờ",16.2 inches,macOS,3024 x 1964 pixels,"Ba cổng Thunderbolt 4 (USB-C)
Cổng HDMI
Khe thẻ nhớ SDXC
Jack 3.5mm"
https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w.html,Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W,23.990.000đ,Giảm 11%,Laptop AI,5.0/5,1 đánh giá,"Tính năng AI tiên tiến giúp bạn tìm kiếm thông tin, trả lời câu hỏi, tạo nội dung và nâng cao hiệu quả công việc.
Bàn phím Chiclet với đèn nền RGB 1 vùng cho khả năng tùy chỉnh màu sắc và hiệu ứng ánh sáng.
Kết nối mạng nhanh chóng và ổn định với Wi-Fi 6E và kết nối không dây mượt mà với Bluetooth 5.3.
Mở khóa máy tính nhanh chóng và an toàn với bảo mật vân tay.","Mới, đầy đủ phụ kiện từ nhà sản xuất",Intel Arc Graphics,"Intel Core Ultra 5 125H 1.2 GHz (18MB Cache, up to 4.5 GHz, 14 lõi, 18 luồng)",16GB,1TB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 4S1P, 4-cell Li-ion",14 inches,Windows 11 Home,2880 x 1800 pixels,"2x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 (Display / Sạc)
1x HDMI 2.1 TMDS
1x 3.5mm Combo Audio Jack
Đầu đọc thẻ Micro SD"
https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vu-lp315w.html,Laptop ASUS TUF Gaming F15 FX507VU-LP315W,26.990.000đ,Giảm 10%,ASUS,NaN,NaN,"CPU Intel Core i7-13620H và card đồ họa NVIDIA GeForce RTX 4050 mang đến trải nghiệm chơi game mượt mà trên các tựa game phổ biến.
Màn hình 15.6 inch FHD (1920x1080) với tần số quét cao cho hình ảnh hiển thị sắc nét, chống xé hình, giật lag.
RAM 16GB DDR5 đảm bảo khả năng chạy đa nhiệm hiệu quả, chuyển đổi giữa các ứng dụng nhanh chóng.
Ổ cứng SSD 512GB PCIe NVMe mang đến không gian lưu trữ rộng rãi và tốc độ truy xuất dữ liệu cực nhanh.
Lớp vỏ màu xám mạnh mẽ cùng các đường nét thiết kế đậm chất gaming tạo nên diện mạo ấn tượng cho laptop.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 4050 6GB GDDR6
Intel Iris Xe Graphics","Intel Core i7-13620H 2.4 GHz (24M Cache, up to 4.9 GHz, 10 cores: 6 P-cores and 4 E-cores)",16GB,512GB PCIe 4.0 NVMe M.2 SSD (Nâng cấp tối đa 2TB),"90WHrs, 4S1P, 4-cell Li-ion",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x RJ45 LAN
1x Thunderbolt 4 support DisplayPort
1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc / G-SYNC)
2x USB 3.2 Gen 1 Type-A
1x HDMI 2.1 FRL
1x 3.5mm Combo Audio Jack Built-in array microphone"
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-12uc-1006vn.html,Laptop MSI Gaming GF63 THIN 12UC-1006VN,16.990.000đ,Giảm 15%,MSI,4.5/5,4 đánh giá,"Tha hồ thưởng thức những tựa game với hình ảnh tuyệt đẹp trên màn hình tần số quét cao 144Hz siêu mượt.
Hiệu năng tuyệt vời cho công việc, chơi game, sáng tạo nội dung và truyền phát trực tuyến của bạn sẽ được nâng lên một tầm cao mới.
Card đồ họa RTX 3050 chơi game tuyệt hảo, tái hiện với chất lượng hình ảnh tuyệt vời như những bộ phim bom tấn, fps mượt mà.
Công nghệ Nahimic 3D sẽ đưa những âm thanh trong game lên một tầm cao mới với âm thanh vòm vô cùng sống động.
Thiết kế hiện đại và phong cách đặc trưng của dòng laptop chơi game MSI.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 3050 4 GB GDDR6
Intel UHD Graphics","Intel Core i5-12450H (2 GHz, up to 4.4 GHz, 8 lõi / 12 luồng)",16GB,512GB SSD NVMe PCIe,"3 Cell, Lithium-ion, 120 W",15.6 inches,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"1x HDMI
1x Jack 3.5 mm
1x RJ45 Gigabit Ethernet
1x Type C
3x USB 3.2 Gen 1 Type-A"
https://cellphones.com.vn/imac-m4-2024-24-inch-10cpu-10gpu-16gb-256gb.html,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,38.990.000đ,Giảm 3%,Mac,NaN,NaN,"iMac M4 2024 24 inch cho trải nghiệm hình ảnh tuyệt vời trên màn hình Retina sắc nét.
Chip M4 mạnh mẽ với 10 nhân CPU và 10 nhân GPU hiệu năng vượt trội cho khả năng xử lý đồ họa.
RAM 16GB đa nhiệm mượt mà, xử lý nhiều ứng dụng cùng lúc không bị giật lag.
Ổ cứng SSD 256GB cho tốc độ truy xuất dữ liệu nhanh, khởi động máy và mở ứng dụng nhanh chóng.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",GPU 10 lõi,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",16GB,256GB,NaN,24 inches,macOS,4480 x 2520 (4.5K),"4x Thunderbolt 4 (lên đến 40Gb/s)
USB 4 (lên đến 40Gb/s)
USB 3.1 Gen 2 (lên đến 10Gb/s)
DisplayPort
Jack cắm tai nghe 3.5 mm có hỗ trợ nâng cao cho tai nghe trở kháng cao
Gigabit Ethernet"
https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g6-irl-21kg00rdvn.html,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00RDVN,17.990.000đ,Giảm 10%,Lenovo,NaN,NaN,"Vi xử lý Intel Core i5-13420H, mang lại hiệu suất đáng tin cậy cho các tác vụ đa nhiệm.
16GB RAM, máy có khả năng xử lý mượt mà các ứng dụng nặng và giúp người dùng làm việc hiệu quả hơn.
Ổ cứng SSD 512GB PCIe cung cấp không gian lưu trữ rộng rãi và tốc độ truy xuất dữ liệu nhanh chóng.
Màn hình 14.0 inch WUXGA cho hình ảnh sắc nét và sống động, phù hợp cho cả công việc lẫn giải trí.
Thiết kế màu xám hiện đại và sang trọng, dễ dàng mang theo bên mình.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-13420H, 8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai ổ đĩa, 2x M.2 SSD, nâng cấp tối đa 2TB)",60Wh,14 inches,"Windows 11 Home Single Language, English (Bản dùng thử Office + Absolute Home & Office Basic 1 năm)",1920 x 1200 pixels (WUXGA),"2x USB 3.2 Gen 1
1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Sạc, DisplayPort 1.4)
1x Thunderbolt 4 / USB4 40Gbps (Truyền dữ liệu, Sạc, DisplayPort 1.4)
1x HDMI 2.1
1x Headphone / microphone (3.5mm)
1x Ethernet (RJ-45)
1x SD card reader"
https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qc-k2199w.html,Laptop ASUS Gaming ROG Zephyrus G14 GA401QC-K2199W,23.990.000đ,Giảm 21%,ASUS,5.0/5,1 đánh giá,"""Tích hợp card đồ họa Geforce RTX 3050 siêu chiến cùng con chip R7-5800HS - Không ngại các tác vụ 3D nặng nề, phù hợp với game thủ hay dân đồ hoạ chuyên nghiệp
Ram 8GB với 1 khe cắm có thể nâng cấp tối đa lên 24GB cùng ổ cứng SSD có không gian lưu trữ lên tới 512GB cho tốc độ xử lý mượt mà, nhanh chóng, đa nhiệm
Độ phân giải WQHD kết hợp cùng công nghệ Adaptive-Sync và màn hình 14.0 inches 120Hz siêu lớn mang lại trải nghiệm hình ảnh, màu sắc tuyệt vời
Trang bị công nghệ Smart Amp Technology siêu hiện đại giúp tận hưởng bữa tiệc âm thanh trọn vẹn
Bàn phím được tích hợp đèn LED đơn sắc giúp thỏa sức làm việc trong môi trường thiếu sáng
Năng suất nguyên ngày chỉ với 4 pin Li-ion 76WHrs
Thiết kế vỏ nhựa cứng cáp, trọng lượng máy chỉ 1.60 kg thuận tiện mang theo và di chuyển
Máy đi kèm Windows 11 bản quyền""","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 3050,AMD Ryzen 7 5800HS,8GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,"76WHrs, 4S1P, 4-cell Li-ion",14 inches,Windows 11 Home SL,2560 x 1440 pixels (2K),"1x USB 3.2 Gen 2 Type-C
1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort™ / power delivery / G-SYNC
2x USB 3.2 Gen 1 Type-A
1x Combo jack tai nghe 3.5mm
1x HDMI 2.0b"
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn.html,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,21.090.000đ,Giảm 4%,Laptop AI,NaN,NaN,"Trang bị bộ vi xử lý Intel Core U5-125H cho phép bạn xử lý mượt mà các tác vụ hàng ngày
RAM 16GB hỗ trợ thực hiện nhiều công việc một cách mượt mà từ làm việc đến chơi các tựa game nhẹ
Ổ cứng SSD PCIe dung lượng 512GB, cho phép bạn lưu trữ và truy cập dữ liệu với tốc độ nhanh chóng
Màn hình 14 inch WUXGA OLED, mang lại hình ảnh rõ ràng, sắc nét với màu sắc trung thực","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 5 125H (14 lõi (4P + 8E + 2LPE) / 18 luồng, Max Turbo up to 4.5GHz, 18MB)",16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),57Wh,14 inches,Windows 11 Home Single Language,1920 x 1200 pixels (WUXGA),"1x USB-A (USB 5Gbps / USB 3.2 Gen 1)
1x USB-A (USB 5Gbps / USB 3.2 Gen 1) luôn bật
2x USB-C (USB 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.4
1x HDMI 1.4b
1x Headphone / microphone combo jack (3.5mm)
1x Đầu đọc thẻ nhớ mic"
https://cellphones.com.vn/laptop-lenovo-yoga-slim-6-14irh8-83e0000vvn.html,Laptop Lenovo Yoga Slim 6 14IRH8 83E0000VVN,22.990.000đ,Giảm 8%,Lenovo,NaN,NaN,"Bộ vi xử lý Intel Core i7-13700H, cho khả năng xử lý mọi tác vụ đồ họa, lập trình và giải trí mượt mà.
RAM 16GB LPDDR5x-5200 và ổ cứng SSD 512GB, cho tốc độ đọc/ghi dữ liệu nhanh chóng và khả năng lưu trữ đa dạng ứng dụng và tệp tin.
Màn hình 14 inch WUXGA OLED, cung cấp hình ảnh sắc nét, màu sắc chính xác và độ tương phản ấn tượng.
Thiết kế mỏng nhẹ, chỉ nặng 1.35 kg, dễ dàng mang theo bất kỳ đâu mà không gây mệt mỏi cho người dùng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i7-13700H (14 lõi (6P + 8E) / 20 luồng, P-core 2.4 / 5.0GHz, E-core 1.8 / 3.7GHz, 24MB)",16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,65 Wh,14 inches,Windows 11 Home Single Language,1920 x 1200 pixels (WUXGA),"1x USB-A (USB 5Gbps / USB 3.2 Gen 1)
2x USB-C (Thunderbolt 4 / USB4 40Gbps) với USB PD 3.0 và DisplayPort 1.4
1x HDMI 2.1, up to 4K/60Hz
1x Headphone / microphone combo jack (3.5mm)"
https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-50d2.html,Laptop Gaming Acer Nitro 5 Tiger AN515-58-50D2,20.490.000đ,Giảm 29%,Acer,NaN,NaN,"Sở hữu bộ vi xử lý Intel Core i5-12500H, mang lại hiệu suất vượt trội cho các game thủ.
Với 16GB RAM và ổ cứng 512GB PCIe, thiết bị này cho phép khởi động nhanh và lưu trữ dữ liệu thoải mái.
Màn hình 15.6 inch FHD với tần số quét 165Hz cung cấp hình ảnh mượt mà, giúp trải nghiệm chơi game trở nên chân thực hơn.
Card đồ họa 6GB RTX 3060 mang đến đồ họa sống động và chi tiết cho các tựa game hiện đại.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 3060 6GB GDDR6 VRAM,"Intel Core i5-12500H (12 lõi / 16 luồng, 4.5 GHz, 18 MB Intel Smart Cache)",16GB,"512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM)",57.5 Wh 4-cell Li-ion battery,15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x USB Type-C
2x USB 3.2 Gen 2 1x USB 3.2 Gen 1
1x Ethernet (RJ-45)
1x HDMI 2.1 hỗ trợ HDCP
1x Giắc cắm tai nghe/loa 1 x 3.5 mm
1x Giắc cắm DC cho bộ đổi nguồn AC"
